row ID;molecule_chembl_id;Units;IC50;SMILES;First(target_chembl_id (#1));pIC50
Row7830;CHEMBL450319;nM;600000;N#CC(C#N)=C(C#N)c1ccc(O)cc1;CHEMBL203;3.221848749616357
Row7831;CHEMBL450396;nM;50;O=C(O[C@H]1CN[C@@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1;CHEMBL203;7.301029995663981
Row7834;CHEMBL45068;nM;25000000;O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O;CHEMBL203;1.6020599913279625
Row7835;CHEMBL450786;nM;3800;Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1;CHEMBL203;5.42021640338319
Row7839;CHEMBL451074;nM;230;O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(cnn5S(=O)(=O)c5cccc(F)c5)c4)c3s2)C1)N1CCOCC1;CHEMBL203;6.638272163982407
Row7840;CHEMBL451347;nM;680;O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(ccn5Cc5cscn5)c4)c3s2)C1)N1CCOCC1;CHEMBL203;6.167491087293764
Row7841;CHEMBL4514393;nM;105.3;CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(C)cc1Cl)C1=CC(=O)c2c(O)ccc(O)c2C1=O;CHEMBL203;6.977571628814514
Row7842;CHEMBL4514452;nM;500;C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](C)c4ccccc4)c23)c1;CHEMBL203;6.301029995663981
Row7844;CHEMBL451513;nM;99;O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCCC1;CHEMBL203;7.00436480540245
Row7845;CHEMBL451523;nM;5400;COc1c(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O;CHEMBL203;5.267606240177031
Row7847;CHEMBL4515526;nM;6;C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccc(F)cc2)nn1;CHEMBL203;8.221848749616356
Row7848;CHEMBL4515673;nM;20.83;COc1cc2c(Nc3ccc(F)cc3Cl)ncnc2cc1OCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1;CHEMBL203;7.681310730052254
Row7850;CHEMBL4516232;nM;0.22;Cn1ncc([N+](=O)[O-])c1C[N+](C)(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1.[Br-];CHEMBL203;9.657577319177793
Row7851;CHEMBL4516287;nM;86;C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C;CHEMBL203;7.0655015487564325
Row7852;CHEMBL4516586;nM;4.3;C=CC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OCCN4CCOCC4)cc23)cc1;CHEMBL203;8.366531544420413
Row7853;CHEMBL4516635;nM;9.3;COc1cc2c(Nc3ccc(NC(=O)C(c4ccccc4)N4Cc5ccccc5C4=O)cc3F)ncnc2cc1OCC1CCN(C)CC1;CHEMBL203;8.031517051446064
Row7854;CHEMBL4516736;nM;4340;N#Cc1ccc(-c2csc(N3N=C(c4ccc(N5CCOCC5)cc4)CC3c3ccc(Cl)cc3)n2)cc1;CHEMBL203;5.36251027048749
Row7855;CHEMBL4516916;nM;23340;Fc1ccc(-c2csc(N3N=C(c4ccc(N5CCOCC5)cc4)CC3c3ccc(Cl)cc3)n2)cc1;CHEMBL203;4.63189914829065
Row7856;CHEMBL4517633;nM;9;N#Cc1cnc2cc(OC[C@@H](O)CO)c(NC(=O)C3CSSC3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1;CHEMBL203;8.045757490560675
Row7860;CHEMBL4519305;nM;20;N#Cc1cnc2cc(OC[C@H](O)CO)c(NC(=O)C3CSSC3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1;CHEMBL203;7.698970004336019
Row7861;CHEMBL4519408;nM;598;COc1cc(N2CCN(CC(=O)N(C)C)C2=O)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1;CHEMBL203;6.22329881601159
Row7863;CHEMBL4519470;nM;48;COc1cc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2cc1NC(=O)CC1CCSS1;CHEMBL203;7.318758762624412
Row7864;CHEMBL4519860;nM;119.7;CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(Br)cc1)C1=CC(=O)c2c(O)ccc(O)c2C1=O;CHEMBL203;6.921905849593589
Row7866;CHEMBL4520064;nM;384.8;FC(F)(F)c1ccc(COc2ccc(Nc3ncnc4cc5c(cc34)OCCOCCOCCOCCO5)cc2)cc1;CHEMBL203;6.414764936634224
Row7867;CHEMBL4520103;nM;22850;COc1cccc(-n2cc(NC(=O)c3cccc(NS(=O)(=O)c4ccccc4)c3)cn2)c1;CHEMBL203;4.641113795594131
Row7868;CHEMBL4520286;nM;654;CNc1cncc(-c2c[nH]c3nc(Nc4ccc(N5CCN(C(C)=O)CC5)cc4)nc(OC4CCCCC4)c23)n1;CHEMBL203;6.184422251675732
Row7869;CHEMBL4520341;nM;12;C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3P(C)(C)=O)n2)c(OC)cc1N(C)CCN(C)C;CHEMBL203;7.920818753952375
Row7872;CHEMBL4520903;nM;1200;O=C1c2ccccc2Nc2ccc(F)cc2N1Cc1ccccc1;CHEMBL203;5.920818753952375
Row7873;CHEMBL4521028;nM;5.9;COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1;CHEMBL203;8.229147988357855
Row7874;CHEMBL4521214;nM;70;CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CSc1ccccn1;CHEMBL203;7.154901959985743
Row7875;CHEMBL4521381;nM;15;CN(C)C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1;CHEMBL203;7.823908740944319
Row7876;CHEMBL4521506;nM;4;C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCCN2CCOCC2)nn1;CHEMBL203;8.397940008672037
Row7877;CHEMBL4522240;nM;1.4;COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCN1CCNCCNCCNCC1;CHEMBL203;8.853871964321762
Row7878;CHEMBL4522594;nM;36840;Cn1cc(NC(=O)c2ccc(NS(=O)(=O)c3ccccc3)cc2)cn1;CHEMBL203;4.433680378475189
Row7881;CHEMBL4525168;nM;400;Cn1c(=O)c2[nH]c(SC/C(=N/O)c3ccc(Cl)cc3)nc2n(C)c1=O;CHEMBL203;6.3979400086720375
Row7883;CHEMBL4525935;nM;519;Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3CC(C)(C)O)ccn2)cn1;CHEMBL203;6.284832642151542
Row7884;CHEMBL4526992;nM;27;CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CSc1ncc[nH]1;CHEMBL203;7.568636235841013
Row7885;CHEMBL4527121;nM;0.22;C[N+](C)(C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)Cc1ccccc1[N+](=O)[O-].[Br-];CHEMBL203;9.657577319177793
Row7887;CHEMBL452716;nM;1050;O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(Oc6ccccn6)cccc5c4)c3s2)C1)N1CCOCC1;CHEMBL203;5.978810700930062
Row7888;CHEMBL452717;nM;130;COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCN(C(C)=O)CC5)CC4)c4ncnc(N)c34)cc2[nH]1;CHEMBL203;6.886056647693163
Row7890;CHEMBL4527443;nM;20;C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)c(OC)c3)ncc2C(F)(F)F)c1;CHEMBL203;7.698970004336019
Row7891;CHEMBL4527630;nM;1010;CCN(CC)C/C=C/C(=O)N1CCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21;CHEMBL203;5.995678626217358
Row7892;CHEMBL452768;nM;150;O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(ccn5S(=O)(=O)c5ccsc5)c4)c3s2)C1)N1CCOCC1;CHEMBL203;6.823908740944319
Row7893;CHEMBL4527702;nM;209;COc1cc(N(C)CCN(C)C)c(NC(=O)C=C(C)C)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1;CHEMBL203;6.679853713888946
Row7894;CHEMBL4527715;nM;133;C=CC(=O)N(c1cc(Cl)ccc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12;CHEMBL203;6.876148359032914
Row7897;CHEMBL4529183;nM;820;Cn1c(=O)[nH]c2nc(SC/C(=N/O)c3ccc(Cl)cc3)[nH]c2c1=O;CHEMBL203;6.086186147616283
Row7898;CHEMBL4529308;nM;498.1;CCC(=O)N1CCC[C@@H](n2c(=O)c(-c3ccccc3Br)c(C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1;CHEMBL203;6.302683458267617
Row7899;CHEMBL4529521;nM;50.8;CCc1ccc(C(=O)/C=C\C(=O)O[C@H](CC=C(C)C)C2=CC(=O)c3c(O)ccc(O)c3C2=O)cc1;CHEMBL203;7.294136287716081
Row7900;CHEMBL452980;nM;240;O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(c4)c(F)cn5Cc4ccccc4)c3s2)C1)N1CCOCC1;CHEMBL203;6.619788758288394
Row7902;CHEMBL4530048;nM;26970;COc1ccc(-n2cc(NC(=O)c3cccc(NS(=O)(=O)c4ccccc4)c3)cn2)cc1;CHEMBL203;4.569119053547109
Row7903;CHEMBL4530170;nM;5;CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CSc1nnnn1C;CHEMBL203;8.301029995663981
Row7904;CHEMBL4530686;nM;350;O=C1c2cc(Oc3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1;CHEMBL203;6.455931955649724
Row7905;CHEMBL4530987;nM;14;CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CCc1cccnc1;CHEMBL203;7.853871964321762
Row7907;CHEMBL4531109;nM;4500;O=C1Nc2ccccc2N/C1=C\C(=O)c1cccc2ccccc12;CHEMBL203;5.346787486224656
Row7908;CHEMBL4531250;nM;26.8;CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)C(CSC(C)=O)CSC(C)=O;CHEMBL203;7.5718652059712115
Row7909;CHEMBL4531697;nM;33;C=CC(=O)Nc1cc(Nc2ncc(I)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C;CHEMBL203;7.481486060122113
Row7911;CHEMBL4531912;nM;12.93;COc1cc2c(Nc3ccc(F)cc3Cl)ncnc2cc1OCCOCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1;CHEMBL203;7.888401475119606
Row7912;CHEMBL4532034;nM;12;COc1ccncc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2CC(C)(C)O)ccn1;CHEMBL203;7.920818753952375
Row7913;CHEMBL4532084;nM;6.24;COc1cc2c(Nc3ccc(C)c(Br)c3)ncnc2cc1OCCOCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1;CHEMBL203;8.204815410317575
Row7916;CHEMBL4533337;nM;930;O=C1c2cc(-c3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1;CHEMBL203;6.031517051446065
Row7917;CHEMBL453336;nM;14000;COc1cc(C2=C(c3cn(COCc4ccccc4)c4ccccc34)CNC2=O)cc(OC)c1OC;CHEMBL203;4.853871964321763
Row7918;CHEMBL453376;nM;10;CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1;CHEMBL203;8
Row7919;CHEMBL453378;nM;1.514;CCOC(=O)/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1;CHEMBL203;8.819874124835946
Row7920;CHEMBL453379;nM;4.169;C=CC(=O)C(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1;CHEMBL203;8.379968104873702
Row7921;CHEMBL453398;nM;190;O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Oc5ccccn5)c(Cl)c4)c3s2)C1)N1CCOCC1;CHEMBL203;6.721246399047171
Row7923;CHEMBL4534592;nM;6;C=CC(=O)N1CCC[C@@H](n2nc(-c3cn(-c4cc(C(F)(F)F)cnc4C#N)nn3)c3c(N)ncnc32)C1;CHEMBL203;8.221848749616356
Row7924;CHEMBL4534611;nM;6.6;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCNCCNCCNCC1;CHEMBL203;8.18045606445813
Row7926;CHEMBL4534719;nM;650;C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)sc3ncnc(N[C@H](CO)c4ccccc4)c23)c1;CHEMBL203;6.187086643357144
Row7927;CHEMBL453502;nM;500;COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1;CHEMBL203;6.301029995663981
Row7931;CHEMBL4535881;nM;275.7;O=C(Nc1ccccc1)Nc1nnc(-c2cccnc2)o1;CHEMBL203;6.5595632338942265
Row7932;CHEMBL4535949;nM;48.07;COc1cc2c(Nc3ccc(F)cc3Cl)ncnc2cc1OCCNC(=O)Cn1cnc([N+](=O)[O-])n1;CHEMBL203;7.318125877871354
Row7933;CHEMBL4536115;nM;650;COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccccc4C(F)(F)F)cc3F)ccnc2cc1OCCCN1CCOCC1;CHEMBL203;6.187086643357144
Row7934;CHEMBL4536146;nM;6600;C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cccnc34)n2)c(OC)cc1N(C)CCNC;CHEMBL203;5.180456064458132
Row7936;CHEMBL4537004;nM;528;Cc1cc(F)cc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)c1;CHEMBL203;6.277366077466188
Row7937;CHEMBL453737;nM;1700;COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1;CHEMBL203;5.769551078621726
Row7938;CHEMBL4537422;nM;190;CC1(C)CC[C@]2(C(=O)OCCCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1;CHEMBL203;6.721246399047171
Row7939;CHEMBL4538066;nM;179.6;COc1cc2c(Nc3ccc(NC(=O)C(C4CCCCC4)N4Cc5ccccc5C4=O)cc3F)ncnc2cc1OCC1CCN(C)CC1;CHEMBL203;6.745693667668714
Row7940;CHEMBL4538707;nM;44;CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)COC(=O)c1c(C)cccc1C;CHEMBL203;7.356547323513813
Row7942;CHEMBL4539566;nM;168;Cc1ccc(CSc2nc3[nH]c(C)cc(=O)n3n2)cc1;CHEMBL203;6.774690718274138
Row7943;CHEMBL454002;nM;10000;N#CC(C#N)=C(C#N)c1cc(O)cc(O)c1;CHEMBL203;5
Row7944;CHEMBL4540070;nM;2900;COc1cccc(/C=C/C(=O)c2ccc(NC(=O)c3cc4cc5cc(C)ccc5nc4s3)cc2)c1;CHEMBL203;5.537602002101044
Row7945;CHEMBL4540138;nM;0.22;Cn1c(C[N+](C)(C)C/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)ccc1[N+](=O)[O-].[Br-];CHEMBL203;9.657577319177793
Row7946;CHEMBL4540295;nM;27.92;C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccc(C(F)(F)F)cc3)n2)c(OC)cc1N1CCN(C)CC1;CHEMBL203;7.554084586048877
Row7947;CHEMBL4540303;nM;0.37;COc1cc2c(Nc3ccc(C)c(Br)c3)ncnc2cc1OCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1;CHEMBL203;9.431798275933005
Row7948;CHEMBL4540442;nM;4;C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3S(=O)(=O)N(C)C)n2)c(OC)cc1N(C)CCN(C)C;CHEMBL203;8.397940008672037
Row7949;CHEMBL4541014;nM;23;COc1cc(Nc2ncnc3cc(-c4ccccc4)sc23)cc(OC)c1OC;CHEMBL203;7.638272163982407
Row7951;CHEMBL4541573;nM;360;CN(C)C/C=C/C(=O)N1CCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21;CHEMBL203;6.443697499232712
Row7952;CHEMBL454370;nM;1.096;C=C/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1;CHEMBL203;8.96018944585165
Row7953;CHEMBL454371;nM;1.585;C=C=CC(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;CHEMBL203;8.79997073344623
Row7954;CHEMBL454383;nM;0.7079;C=CC(=O)Nc1ccc2ncnc(Cc3cccc(Br)c3)c2c1;CHEMBL203;9.15002808767115
Row7955;CHEMBL454384;nM;2.692;CCOC(=O)/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;CHEMBL203;8.569924944448061
Row7956;CHEMBL4543893;nM;1975;C=CC(=O)N1CCC[C@H]1COc1nc(Nc2ccc(N3CCN(C(C)=O)CC3)cc2)nc2[nH]cc(-c3cncc(NC)n3)c12;CHEMBL203;5.704432900037521
Row7957;CHEMBL4545086;nM;2100;C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cccnc34)n2)c(OC)cc1N(C)CCN(C)C;CHEMBL203;5.6777807052660805
Row7959;CHEMBL4546122;nM;52;COc1ccc(-c2cc3ncnc(Nc4cc(OC)c(OC)c(OC)c4)c3s2)cc1;CHEMBL203;7.2839966563652006
Row7960;CHEMBL4546553;nM;494;CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C(CSC(C)=O)CSC(C)=O;CHEMBL203;6.306273051076353
Row7962;CHEMBL4547332;nM;2;C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCC(=O)CN(C)C;CHEMBL203;8.698970004336019
Row7963;CHEMBL4547475;nM;33;CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)CCCCC1CCSS1;CHEMBL203;7.481486060122113
Row7965;CHEMBL4548481;nM;202;COc1ccc(OC)c(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)c1;CHEMBL203;6.694648630553376
Row7967;CHEMBL4548960;nM;8;CCC/C=C\C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C;CHEMBL203;8.096910013008056
Row7968;CHEMBL4549295;nM;12450;Cc1ccc(-n2cc(NC(=O)c3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3)cn2)cc1;CHEMBL203;4.904830648568245
Row7969;CHEMBL4549542;nM;83;CN1CCN(C/C=C/C(=O)N2CCOc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc32)CC1;CHEMBL203;7.080921907623926
Row7970;CHEMBL4549604;nM;9570;Cc1ccc(-n2cc(NC(=O)c3cccc(NS(=O)(=O)c4ccccc4)c3)cn2)cc1;CHEMBL203;5.019088062223156
Row7971;CHEMBL4549626;nM;38;C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4ccnc(NC)c4)c23)CC1;CHEMBL203;7.42021640338319
Row7973;CHEMBL4550473;nM;59;Cc1cc(=O)n2nc(SCc3cccc(Cl)c3)nc2[nH]1;CHEMBL203;7.229147988357855
Row7974;CHEMBL4550702;nM;28000;Cn1cc(-c2cnc3c(-c4csc(C(=O)NCC(F)(F)F)c4)cnn3c2)cn1;CHEMBL203;4.5528419686577815
Row7977;CHEMBL455174;nM;1.202;CC(=O)/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;CHEMBL203;8.92009553233328
Row7978;CHEMBL4552065;nM;34280;Cn1cc(NC(=O)c2cccc(NS(=O)(=O)c3ccccc3)c2)cn1;CHEMBL203;4.46495918674884
Row7979;CHEMBL455208;nM;30;COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCNCC5)CC4)c4ncnc(N)c34)cc2[nH]1;CHEMBL203;7.522878745280337
Row7980;CHEMBL4552429;nM;511;C=CC(=O)Nc1cc(Nc2nc3c(c(-c4cn(C)c5ccccc45)n2)CSCC3)c(OC)cc1N(C)CCN(C)C;CHEMBL203;6.291579099865288
Row7981;CHEMBL4552482;nM;273;COc1cc(Nc2ncnc3cc(-c4ccc(Cl)cc4)sc23)cc(OC)c1OC;CHEMBL203;6.5638373529592435
Row7986;CHEMBL4553504;nM;120.2;CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(C)cc1F)C1=CC(=O)c2c(O)ccc(O)c2C1=O;CHEMBL203;6.92009553233328
Row7987;CHEMBL4553685;nM;37;CCC/C=C\C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C;CHEMBL203;7.431798275933005
Row7988;CHEMBL4553708;nM;66100;OCCNc1nc(Nc2cccc(F)c2)c2cn[nH]c2n1;CHEMBL203;4.17979854051436
Row7991;CHEMBL455433;nM;180;O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(NCc4cccc(Oc5ccccc5)c4)c3s2)C1)N1CCOCC1;CHEMBL203;6.7447274948966935
Row7992;CHEMBL455434;nM;240;O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Cc5ccccc5)cc4)c3s2)C1)N1CCOCC1;CHEMBL203;6.619788758288394
Row7993;CHEMBL4554486;nM;15630;COc1cccc(-n2cc(NC(=O)c3cccc(NS(=O)(=O)c4ccc(Cl)cc4)c3)cn2)c1;CHEMBL203;4.806041021980814
Row7995;CHEMBL4555488;nM;368;C=CC(=O)N(c1ccc(F)c(F)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12;CHEMBL203;6.434152181326482
Row7996;CHEMBL4555707;nM;32.61;C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3cccc(OC)c3)n2)c(OC)cc1N1CCC(C(N)=O)CC1;CHEMBL203;7.486649201194043
Row7999;CHEMBL4556670;nM;2316;C=CC(=O)Nc1cccc(-c2csc3ncnc(N[C@H](CO)c4ccccc4)c23)c1;CHEMBL203;5.635261444944602
Row8000;CHEMBL4556799;nM;12;CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CSc1nc2ccccc2n1C;CHEMBL203;7.920818753952375
Row8002;CHEMBL4557005;nM;93;C=CC(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C;CHEMBL203;7.031517051446065
Row8003;CHEMBL4557318;nM;4710;N#Cc1ccc(-c2csc(N3N=C(c4ccc(N5CCCCC5)cc4)CC3c3ccc(Cl)cc3)n2)cc1;CHEMBL203;5.326979092871104
Row8004;CHEMBL4557772;nM;6;C=C(F)C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C;CHEMBL203;8.221848749616356
Row8005;CHEMBL4557993;nM;45.2;CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(C)cc1)C1=CC(=O)c2c(O)ccc(O)c2C1=O;CHEMBL203;7.3448615651886175
Row8007;CHEMBL4558227;nM;5;C=CC(=O)Nc1cc(Nc2ncc(F)c(Nc3ccccc3P(C)(C)=O)n2)c(OC)cc1N(C)CCN(C)C;CHEMBL203;8.301029995663981
Row8008;CHEMBL4558324;nM;34.6;C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1;CHEMBL203;7.460923901207224
Row8009;CHEMBL4558356;nM;27;CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CSc1ncccn1;CHEMBL203;7.568636235841013
Row8010;CHEMBL4558528;nM;200;CN1CCN(c2ccc(Oc3ccc4c(c3)C(=O)N(Cc3ccccc3)c3cc(F)ccc3N4)cc2)CC1;CHEMBL203;6.698970004336019
Row8012;CHEMBL4559217;nM;197;CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CSc1nc2cc(OC)ccc2s1;CHEMBL203;6.7055337738384075
Row8013;CHEMBL4559807;nM;157;C=CC(=O)Nc1cccc(-c2c(-c3ccccc3OC)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1;CHEMBL203;6.804100347590767
Row8015;CHEMBL4560187;nM;3.11;COc1cc2c(Nc3cccc(F)c3)ncnc2cc1OCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1;CHEMBL203;8.507239610973162
Row8017;CHEMBL4560430;nM;0.22;Cn1cnc([N+](=O)[O-])c1C[N+](C)(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1.[Br-];CHEMBL203;9.657577319177793
Row8019;CHEMBL4561572;nM;412.3;O=[N+]([O-])c1ccc(/C=N/Nc2nnc(-c3ccncc3)o2)cc1;CHEMBL203;6.384786665198642
Row8020;CHEMBL4561606;nM;18;O=C(/C=C/CN1CCCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21;CHEMBL203;7.744727494896694
Row8022;CHEMBL4562352;nM;0.6;CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CSc1cccnc1;CHEMBL203;9.221848749616356
Row8024;CHEMBL4562744;nM;937;CNc1cncc(-c2c[nH]c3nc(Nc4ccc(N5CCN(C(C)=O)CC5)cc4)nc(OC4CCOCC4)c23)n1;CHEMBL203;6.028260409112223
Row8027;CHEMBL4563683;nM;15;C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccc(C)cc2)nn1;CHEMBL203;7.823908740944319
Row8028;CHEMBL4563873;nM;5.6;COc1cc2ncnc(Nc3ccc(F)c(Br)c3)c2cc1OCCCN1CCNCCNCC1;CHEMBL203;8.2518119729938
Row8029;CHEMBL4563980;nM;59;C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3cccc(OC)c3)n2)c(OC)cc1N(C)CCN(C)C;CHEMBL203;7.229147988357855
Row8032;CHEMBL4565086;nM;77;Cc1cc(=O)n2nc(SCc3cccc([N+](=O)[O-])c3)nc2[nH]1;CHEMBL203;7.113509274827518
